feature,value,set,chem_prop,tax_pdm,tax_prop,exp,challenge,chem_fp,conctype,groupsplit,alpha,fold
ToxPrint070,0.3285,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint072,-0.31733,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint074,0.56653,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint075,-0.49964,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint082,-0.08126,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint086,0.59478,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint087,-0.8055,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint092,-0.70966,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint093,-0.9264,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint097,0.82536,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint099,0.91861,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint100,-0.53522,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint102,0.84226,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint106,0.78212,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint107,-1.52104,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint109,0.78212,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint113,0.21107,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint114,0.38826,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint116,-0.1668,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint117,-0.09107,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint123,-0.64827,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint128,0.50844,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint129,0.16842,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint131,1.21735,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint134,-0.41108,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint138,1.0485,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint140,0.06872,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint141,-0.47222,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint143,1.11179,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint147,1.97857,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint151,1.47009,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint158,0.04027,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint159,0.35695,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint161,1.12072,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint162,-0.28291,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint163,-0.75544,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint164,-0.28291,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint165,1.16939,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint168,-0.02369,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint170,-0.6394,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint177,-0.58957,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint179,0.70913,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint180,0.20917,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint182,-0.1668,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint184,0.06769,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint186,-0.35395,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint187,0.61547,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint190,-0.24937,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint191,-0.42218,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint195,-0.08209,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint215,0.58942,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint227,-1.575,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint235,-0.94158,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint236,1.0908,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint238,0.70276,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint251,0.68792,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint253,0.09805,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint259,-0.6674,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint278,1.0661,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint292,1.1037,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint301,-0.26763,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint422,-0.29544,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint423,0.52946,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint431,-0.12918,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint432,-1.87714,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint436,0.2246,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint437,-0.06824,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint439,-0.15664,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint440,-0.47629,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint449,0.18092,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint453,-0.3156,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint455,0.28995,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint456,-0.25828,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint458,1.30888,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint463,-0.72385,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint464,-1.03336,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint465,-0.72385,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint470,-1.23948,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint471,0.35654,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint473,-0.27904,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint474,0.37427,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint475,-0.43146,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint479,-0.27905,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint486,-0.23473,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint494,1.03907,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint495,-0.72712,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint586,-0.41121,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
ToxPrint587,-0.02633,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-2,ToxPrint,mass,totallyrandom,0.00063,trainvalid
