feature,value,set,chem_prop,tax_pdm,tax_prop,exp,challenge,chem_fp,conctype,groupsplit,alpha,fold
Morgan0251,-0.27291,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0252,-0.29258,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0255,0.16823,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0271,-0.11499,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0283,0.45828,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0289,-0.54956,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0294,0.45123,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0305,0.26393,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0310,-0.76895,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0314,0.31261,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0319,0.4057,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0322,0.1895,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0333,-0.67006,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0339,-0.17284,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0345,-0.83803,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0349,-0.64871,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0350,0.09447,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0352,-0.73068,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0353,0.8626,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0354,0.63957,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0366,0.14781,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0381,0.37819,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0389,0.16459,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0392,0.02336,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0401,-0.0998,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0407,-0.25255,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0419,0.15806,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0427,0.24586,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0431,0.44271,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0441,-0.69887,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0448,0.61988,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0456,0.71076,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0473,0.26728,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0486,0.14001,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0489,0.70445,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0504,-0.13094,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0519,0.81568,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0523,0.06465,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0547,-1.02221,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0548,-0.72478,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0549,-0.5724,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0561,0.13711,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0562,-0.41538,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0585,-0.52986,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0586,0.33364,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0591,-0.41498,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0597,0.41602,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0598,0.28141,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0601,-0.10988,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0647,0.20301,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0650,0.10323,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0651,0.34868,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0656,-0.15442,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0664,0.15765,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0666,0.1221,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0667,0.06936,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0668,-0.34201,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0674,0.19254,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0675,-0.45584,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0690,-0.73794,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0691,0.31237,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0695,0.23502,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0699,0.09938,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0701,-0.26538,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0703,0.10013,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0715,0.39252,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0716,-0.23823,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0717,-0.05571,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0718,-0.41411,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0725,-0.27924,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0728,-0.49797,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0736,0.40659,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0739,0.03095,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0745,-0.47839,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0747,-0.83381,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0751,-0.80866,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0753,0.59704,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0769,0.96297,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0790,1.20556,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0794,-0.55586,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0802,-0.21446,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0803,0.22252,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0807,0.3841,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0808,0.32388,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0809,-0.38585,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0816,-0.25496,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0833,0.13989,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0838,-0.87754,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0841,-0.16558,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0843,0.53556,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0853,-0.53427,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0862,-0.64354,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0875,-0.19351,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0881,0.1332,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0885,0.47135,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0888,0.29467,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0890,-0.1992,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0906,0.23016,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0909,-0.24409,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0910,-0.12546,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0914,0.74703,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0915,-0.52136,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0926,0.23977,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0930,0.88571,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0931,0.36527,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0932,0.2855,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0935,-0.2431,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0950,0.85715,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0953,-0.33341,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0960,0.37887,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0961,0.60422,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0963,-0.08712,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0968,-0.36671,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0974,0.40878,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0978,-0.70246,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0981,0.82587,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan0984,0.54047,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1004,-0.06731,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1005,-0.24785,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1011,-0.24325,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1013,0.16785,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1017,0.10851,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1019,-0.59891,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1022,-0.22999,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1024,0.46102,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1028,0.21567,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1034,-0.07062,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1035,-0.60221,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1039,0.28772,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1043,0.45341,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1057,0.12933,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1060,-0.64165,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1063,-0.54498,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1070,0.11598,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1073,-1.00622,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1077,-0.88573,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1082,0.25197,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1087,-0.06492,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1088,-0.23642,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1096,-0.41656,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1097,-0.13588,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1104,0.50313,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1109,0.05256,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1110,0.7436,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1114,0.1593,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1120,-0.26217,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1128,-0.28514,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1130,-0.59704,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1136,0.05392,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1143,-0.49218,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1145,0.04382,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1152,-0.14003,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1160,0.08172,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1162,0.67384,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1163,0.22377,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1168,-0.37428,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1171,-0.34461,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1182,0.44906,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1184,0.98367,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1187,0.11543,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1195,-0.45404,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1199,-0.0278,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1203,-0.92505,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1209,0.16875,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1213,-0.53026,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1214,-1.1286,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1218,1.18133,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1223,0.55448,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1224,0.52042,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1226,0.33453,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1238,-0.07889,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1243,-0.19815,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1249,0.25091,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1252,-0.89971,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
Morgan1255,0.85053,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,mass,totallyrandom,0.0001,trainvalid
